Snapshot ID,Creation Date,Subscription ID
/subscriptions/3b4e7911-7da5-4369-bf15-24e39bfad109/resourceGroups/PLATFORM_ITKA_KAFKA_PROD_RG/providers/Microsoft.Compute/snapshots/rescuefixedoszpuw-itka1br04.sa_ide_0_5892_GXMD_abdb42,2023-11-17T00:02:26.7430246+00:00,3b4e7911-7da5-4369-bf15-24e39bfad109
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-FTSB-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/INC10458509-pgm0117f5,2024-01-08T01:20:38.0892625+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESAT-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/esat-pgm0119d4-prod-mdos-01-orig-ogonz29,2024-01-21T18:17:25.9655844+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/48fd4545-8d1b-4da2-b81c-b9e5a6552a61/resourceGroups/AZ-CORE-NONPROD-01-ESAT-DEV-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/rhel9-azure-snap-ogonz29-03122024,2024-03-12T20:17:00.9277176+00:00,48fd4545-8d1b-4da2-b81c-b9e5a6552a61
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav010a30-prod-mdos-7.2.1DSG2.4.2-20240318,2024-03-18T21:16:51.2791711+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav010b31-prod-mdos-7.2.1DSG2.4.2-20240318,2024-03-18T21:24:39.4244374+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav010a10-prod-mdos-7.2.1DSG2.4.2-20240318,2024-03-18T21:32:35.0696948+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav010a10-prod-mdos-7.2.1DSG2.4.2-20240223-WithExport,2024-03-25T17:02:33.9126201+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav030a40-nonprod-mdos-9.0.0-DSG3.0.0-20240325,2024-03-25T17:22:16.1899235+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav030a40-nonprod-mdos-9.1.0-DSG3.0.0-20240325,2024-03-25T21:24:01.5680706+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav030a40-nonprod-mdos-9.1.0DSG3.1.0-20240328,2024-03-28T22:16:07.5247636+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/48fd4545-8d1b-4da2-b81c-b9e5a6552a61/resourceGroups/AZ-CORE-NONPROD-01-ESAT-DEV-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/Pre-Harvester-Install,2024-04-05T14:27:02.9787564+00:00,48fd4545-8d1b-4da2-b81c-b9e5a6552a61
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_,2024-04-07T09:47:35.97831+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-EAAD-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_,2024-04-07T10:00:14.1258674+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-admin-vm-pgm011903__20240407122417,2024-04-07T12:24:20.4272005+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-app-vm-pgm011904__20240407122435,2024-04-07T12:24:38.0680136+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-app-vm-pgm011905__20240407122452,2024-04-07T12:24:55.2555994+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-app-vm-pgm011906__20240407122509,2024-04-07T12:25:12.1775995+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-admin-vm-pgm011903__20240408062854,2024-04-08T06:28:56.3908089+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-app-vm-pgm011904__20240408062909,2024-04-08T06:29:11.6565925+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-app-vm-pgm011905__20240408062924,2024-04-08T06:29:26.8286725+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-DBIA-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_dbia-imperva-prod-app-vm-pgm011906__20240408062939,2024-04-08T06:29:41.9694487+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-TDPR-PROD-WESTUS-RG-01/providers/Microsoft.Compute/snapshots/tdpr-pav030a40-prod-mdos-9.1.0DSG3.1.0-20240411,2024-04-11T21:49:39.0697482+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm010b14,2024-04-26T05:08:15.2966734+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm010b15,2024-04-26T05:08:46.5152451+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm010b16,2024-04-26T05:09:16.1244591+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm010b17,2024-04-26T05:09:47.5774255+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm011436,2024-04-26T05:10:20.389737+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm011437,2024-04-26T05:10:47.2645911+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
/subscriptions/5cdb8a38-5edf-4090-9e49-c28ecb16d982/resourceGroups/AZ-CORE-PROD-01-ESNS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/snapshots/RH_PATCH_CHG0605663_pgm011438,2024-04-26T05:11:17.9050525+00:00,5cdb8a38-5edf-4090-9e49-c28ecb16d982
